Sample_name	Species	Read_1	Read_2
ERR984983	E_faecium	E_faecium_342/all_reads/ERR984983_1.fastq.gz	E_faecium_342/all_reads/ERR984983_2.fastq.gz
ERR984984	E_faecium	E_faecium_342/all_reads/ERR984984_1.fastq.gz	E_faecium_342/all_reads/ERR984984_2.fastq.gz
ERR984985	E_faecium	E_faecium_342/all_reads/ERR984985_1.fastq.gz	E_faecium_342/all_reads/ERR984985_2.fastq.gz
ERR984986	E_faecium	E_faecium_342/all_reads/ERR984986_1.fastq.gz	E_faecium_342/all_reads/ERR984986_2.fastq.gz
ERR984987	E_faecium	E_faecium_342/all_reads/ERR984987_1.fastq.gz	E_faecium_342/all_reads/ERR984987_2.fastq.gz
ERR984988	E_faecium	E_faecium_342/all_reads/ERR984988_1.fastq.gz	E_faecium_342/all_reads/ERR984988_2.fastq.gz
ERR984989	E_faecium	E_faecium_342/all_reads/ERR984989_1.fastq.gz	E_faecium_342/all_reads/ERR984989_2.fastq.gz
ERR984990	E_faecium	E_faecium_342/all_reads/ERR984990_1.fastq.gz	E_faecium_342/all_reads/ERR984990_2.fastq.gz
ERR984991	E_faecium	E_faecium_342/all_reads/ERR984991_1.fastq.gz	E_faecium_342/all_reads/ERR984991_2.fastq.gz
ERR984993	E_faecium	E_faecium_342/all_reads/ERR984993_1.fastq.gz	E_faecium_342/all_reads/ERR984993_2.fastq.gz
ERR984994	E_faecium	E_faecium_342/all_reads/ERR984994_1.fastq.gz	E_faecium_342/all_reads/ERR984994_2.fastq.gz
ERR984995	E_faecium	E_faecium_342/all_reads/ERR984995_1.fastq.gz	E_faecium_342/all_reads/ERR984995_2.fastq.gz
ERR984996	E_faecium	E_faecium_342/all_reads/ERR984996_1.fastq.gz	E_faecium_342/all_reads/ERR984996_2.fastq.gz
ERR984997	E_faecium	E_faecium_342/all_reads/ERR984997_1.fastq.gz	E_faecium_342/all_reads/ERR984997_2.fastq.gz
ERR984999	E_faecium	E_faecium_342/all_reads/ERR984999_1.fastq.gz	E_faecium_342/all_reads/ERR984999_2.fastq.gz
ERR985000	E_faecium	E_faecium_342/all_reads/ERR985000_1.fastq.gz	E_faecium_342/all_reads/ERR985000_2.fastq.gz
ERR985001	E_faecium	E_faecium_342/all_reads/ERR985001_1.fastq.gz	E_faecium_342/all_reads/ERR985001_2.fastq.gz
ERR985006	E_faecium	E_faecium_342/all_reads/ERR985006_1.fastq.gz	E_faecium_342/all_reads/ERR985006_2.fastq.gz
ERR985007	E_faecium	E_faecium_342/all_reads/ERR985007_1.fastq.gz	E_faecium_342/all_reads/ERR985007_2.fastq.gz
ERR985008	E_faecium	E_faecium_342/all_reads/ERR985008_1.fastq.gz	E_faecium_342/all_reads/ERR985008_2.fastq.gz
ERR985010	E_faecium	E_faecium_342/all_reads/ERR985010_1.fastq.gz	E_faecium_342/all_reads/ERR985010_2.fastq.gz
ERR985011	E_faecium	E_faecium_342/all_reads/ERR985011_1.fastq.gz	E_faecium_342/all_reads/ERR985011_2.fastq.gz
ERR985012	E_faecium	E_faecium_342/all_reads/ERR985012_1.fastq.gz	E_faecium_342/all_reads/ERR985012_2.fastq.gz
ERR985013	E_faecium	E_faecium_342/all_reads/ERR985013_1.fastq.gz	E_faecium_342/all_reads/ERR985013_2.fastq.gz
ERR985015	E_faecium	E_faecium_342/all_reads/ERR985015_1.fastq.gz	E_faecium_342/all_reads/ERR985015_2.fastq.gz
ERR985022	E_faecium	E_faecium_342/all_reads/ERR985022_1.fastq.gz	E_faecium_342/all_reads/ERR985022_2.fastq.gz
ERR985023	E_faecium	E_faecium_342/all_reads/ERR985023_1.fastq.gz	E_faecium_342/all_reads/ERR985023_2.fastq.gz
ERR985024	E_faecium	E_faecium_342/all_reads/ERR985024_1.fastq.gz	E_faecium_342/all_reads/ERR985024_2.fastq.gz
ERR985025	E_faecium	E_faecium_342/all_reads/ERR985025_1.fastq.gz	E_faecium_342/all_reads/ERR985025_2.fastq.gz
ERR985026	E_faecium	E_faecium_342/all_reads/ERR985026_1.fastq.gz	E_faecium_342/all_reads/ERR985026_2.fastq.gz
ERR985030	E_faecium	E_faecium_342/all_reads/ERR985030_1.fastq.gz	E_faecium_342/all_reads/ERR985030_2.fastq.gz
ERR985031	E_faecium	E_faecium_342/all_reads/ERR985031_1.fastq.gz	E_faecium_342/all_reads/ERR985031_2.fastq.gz
ERR985032	E_faecium	E_faecium_342/all_reads/ERR985032_1.fastq.gz	E_faecium_342/all_reads/ERR985032_2.fastq.gz
ERR985033	E_faecium	E_faecium_342/all_reads/ERR985033_1.fastq.gz	E_faecium_342/all_reads/ERR985033_2.fastq.gz
ERR985034	E_faecium	E_faecium_342/all_reads/ERR985034_1.fastq.gz	E_faecium_342/all_reads/ERR985034_2.fastq.gz
ERR985039	E_faecium	E_faecium_342/all_reads/ERR985039_1.fastq.gz	E_faecium_342/all_reads/ERR985039_2.fastq.gz
ERR985043	E_faecium	E_faecium_342/all_reads/ERR985043_1.fastq.gz	E_faecium_342/all_reads/ERR985043_2.fastq.gz
ERR985044	E_faecium	E_faecium_342/all_reads/ERR985044_1.fastq.gz	E_faecium_342/all_reads/ERR985044_2.fastq.gz
ERR985045	E_faecium	E_faecium_342/all_reads/ERR985045_1.fastq.gz	E_faecium_342/all_reads/ERR985045_2.fastq.gz
ERR985057	E_faecium	E_faecium_342/all_reads/ERR985057_1.fastq.gz	E_faecium_342/all_reads/ERR985057_2.fastq.gz
ERR985063	E_faecium	E_faecium_342/all_reads/ERR985063_1.fastq.gz	E_faecium_342/all_reads/ERR985063_2.fastq.gz
ERR985064	E_faecium	E_faecium_342/all_reads/ERR985064_1.fastq.gz	E_faecium_342/all_reads/ERR985064_2.fastq.gz
ERR985065	E_faecium	E_faecium_342/all_reads/ERR985065_1.fastq.gz	E_faecium_342/all_reads/ERR985065_2.fastq.gz
ERR985066	E_faecium	E_faecium_342/all_reads/ERR985066_1.fastq.gz	E_faecium_342/all_reads/ERR985066_2.fastq.gz
ERR985068	E_faecium	E_faecium_342/all_reads/ERR985068_1.fastq.gz	E_faecium_342/all_reads/ERR985068_2.fastq.gz
ERR985069	E_faecium	E_faecium_342/all_reads/ERR985069_1.fastq.gz	E_faecium_342/all_reads/ERR985069_2.fastq.gz
ERR985071	E_faecium	E_faecium_342/all_reads/ERR985071_1.fastq.gz	E_faecium_342/all_reads/ERR985071_2.fastq.gz
ERR985073	E_faecium	E_faecium_342/all_reads/ERR985073_1.fastq.gz	E_faecium_342/all_reads/ERR985073_2.fastq.gz
ERR985074	E_faecium	E_faecium_342/all_reads/ERR985074_1.fastq.gz	E_faecium_342/all_reads/ERR985074_2.fastq.gz
ERR985075	E_faecium	E_faecium_342/all_reads/ERR985075_1.fastq.gz	E_faecium_342/all_reads/ERR985075_2.fastq.gz
ERR985076	E_faecium	E_faecium_342/all_reads/ERR985076_1.fastq.gz	E_faecium_342/all_reads/ERR985076_2.fastq.gz
ERR985077	E_faecium	E_faecium_342/all_reads/ERR985077_1.fastq.gz	E_faecium_342/all_reads/ERR985077_2.fastq.gz
ERR985078	E_faecium	E_faecium_342/all_reads/ERR985078_1.fastq.gz	E_faecium_342/all_reads/ERR985078_2.fastq.gz
ERR985079	E_faecium	E_faecium_342/all_reads/ERR985079_1.fastq.gz	E_faecium_342/all_reads/ERR985079_2.fastq.gz
ERR985080	E_faecium	E_faecium_342/all_reads/ERR985080_1.fastq.gz	E_faecium_342/all_reads/ERR985080_2.fastq.gz
ERR985081	E_faecium	E_faecium_342/all_reads/ERR985081_1.fastq.gz	E_faecium_342/all_reads/ERR985081_2.fastq.gz
ERR985082	E_faecium	E_faecium_342/all_reads/ERR985082_1.fastq.gz	E_faecium_342/all_reads/ERR985082_2.fastq.gz
ERR985083	E_faecium	E_faecium_342/all_reads/ERR985083_1.fastq.gz	E_faecium_342/all_reads/ERR985083_2.fastq.gz
ERR985085	E_faecium	E_faecium_342/all_reads/ERR985085_1.fastq.gz	E_faecium_342/all_reads/ERR985085_2.fastq.gz
ERR985086	E_faecium	E_faecium_342/all_reads/ERR985086_1.fastq.gz	E_faecium_342/all_reads/ERR985086_2.fastq.gz
ERR985087	E_faecium	E_faecium_342/all_reads/ERR985087_1.fastq.gz	E_faecium_342/all_reads/ERR985087_2.fastq.gz
ERR985088	E_faecium	E_faecium_342/all_reads/ERR985088_1.fastq.gz	E_faecium_342/all_reads/ERR985088_2.fastq.gz
ERR985089	E_faecium	E_faecium_342/all_reads/ERR985089_1.fastq.gz	E_faecium_342/all_reads/ERR985089_2.fastq.gz
ERR985090	E_faecium	E_faecium_342/all_reads/ERR985090_1.fastq.gz	E_faecium_342/all_reads/ERR985090_2.fastq.gz
ERR985091	E_faecium	E_faecium_342/all_reads/ERR985091_1.fastq.gz	E_faecium_342/all_reads/ERR985091_2.fastq.gz
ERR985092	E_faecium	E_faecium_342/all_reads/ERR985092_1.fastq.gz	E_faecium_342/all_reads/ERR985092_2.fastq.gz
ERR985093	E_faecium	E_faecium_342/all_reads/ERR985093_1.fastq.gz	E_faecium_342/all_reads/ERR985093_2.fastq.gz
ERR985094	E_faecium	E_faecium_342/all_reads/ERR985094_1.fastq.gz	E_faecium_342/all_reads/ERR985094_2.fastq.gz
ERR985095	E_faecium	E_faecium_342/all_reads/ERR985095_1.fastq.gz	E_faecium_342/all_reads/ERR985095_2.fastq.gz
ERR985097	E_faecium	E_faecium_342/all_reads/ERR985097_1.fastq.gz	E_faecium_342/all_reads/ERR985097_2.fastq.gz
ERR985098	E_faecium	E_faecium_342/all_reads/ERR985098_1.fastq.gz	E_faecium_342/all_reads/ERR985098_2.fastq.gz
ERR985102	E_faecium	E_faecium_342/all_reads/ERR985102_1.fastq.gz	E_faecium_342/all_reads/ERR985102_2.fastq.gz
ERR985106	E_faecium	E_faecium_342/all_reads/ERR985106_1.fastq.gz	E_faecium_342/all_reads/ERR985106_2.fastq.gz
ERR985107	E_faecium	E_faecium_342/all_reads/ERR985107_1.fastq.gz	E_faecium_342/all_reads/ERR985107_2.fastq.gz
ERR985109	E_faecium	E_faecium_342/all_reads/ERR985109_1.fastq.gz	E_faecium_342/all_reads/ERR985109_2.fastq.gz
ERR985111	E_faecium	E_faecium_342/all_reads/ERR985111_1.fastq.gz	E_faecium_342/all_reads/ERR985111_2.fastq.gz
ERR985113	E_faecium	E_faecium_342/all_reads/ERR985113_1.fastq.gz	E_faecium_342/all_reads/ERR985113_2.fastq.gz
ERR985114	E_faecium	E_faecium_342/all_reads/ERR985114_1.fastq.gz	E_faecium_342/all_reads/ERR985114_2.fastq.gz
ERR985115	E_faecium	E_faecium_342/all_reads/ERR985115_1.fastq.gz	E_faecium_342/all_reads/ERR985115_2.fastq.gz
ERR985116	E_faecium	E_faecium_342/all_reads/ERR985116_1.fastq.gz	E_faecium_342/all_reads/ERR985116_2.fastq.gz
ERR985117	E_faecium	E_faecium_342/all_reads/ERR985117_1.fastq.gz	E_faecium_342/all_reads/ERR985117_2.fastq.gz
ERR985118	E_faecium	E_faecium_342/all_reads/ERR985118_1.fastq.gz	E_faecium_342/all_reads/ERR985118_2.fastq.gz
ERR985121	E_faecium	E_faecium_342/all_reads/ERR985121_1.fastq.gz	E_faecium_342/all_reads/ERR985121_2.fastq.gz
ERR985123	E_faecium	E_faecium_342/all_reads/ERR985123_1.fastq.gz	E_faecium_342/all_reads/ERR985123_2.fastq.gz
ERR985125	E_faecium	E_faecium_342/all_reads/ERR985125_1.fastq.gz	E_faecium_342/all_reads/ERR985125_2.fastq.gz
ERR985126	E_faecium	E_faecium_342/all_reads/ERR985126_1.fastq.gz	E_faecium_342/all_reads/ERR985126_2.fastq.gz
ERR985127	E_faecium	E_faecium_342/all_reads/ERR985127_1.fastq.gz	E_faecium_342/all_reads/ERR985127_2.fastq.gz
ERR985128	E_faecium	E_faecium_342/all_reads/ERR985128_1.fastq.gz	E_faecium_342/all_reads/ERR985128_2.fastq.gz
ERR985129	E_faecium	E_faecium_342/all_reads/ERR985129_1.fastq.gz	E_faecium_342/all_reads/ERR985129_2.fastq.gz
ERR985130	E_faecium	E_faecium_342/all_reads/ERR985130_1.fastq.gz	E_faecium_342/all_reads/ERR985130_2.fastq.gz
ERR985133	E_faecium	E_faecium_342/all_reads/ERR985133_1.fastq.gz	E_faecium_342/all_reads/ERR985133_2.fastq.gz
ERR985134	E_faecium	E_faecium_342/all_reads/ERR985134_1.fastq.gz	E_faecium_342/all_reads/ERR985134_2.fastq.gz
ERR985135	E_faecium	E_faecium_342/all_reads/ERR985135_1.fastq.gz	E_faecium_342/all_reads/ERR985135_2.fastq.gz
ERR987499	E_faecium	E_faecium_342/all_reads/ERR987499_1.fastq.gz	E_faecium_342/all_reads/ERR987499_2.fastq.gz
ERR987500	E_faecium	E_faecium_342/all_reads/ERR987500_1.fastq.gz	E_faecium_342/all_reads/ERR987500_2.fastq.gz
ERR987501	E_faecium	E_faecium_342/all_reads/ERR987501_1.fastq.gz	E_faecium_342/all_reads/ERR987501_2.fastq.gz
ERR987503	E_faecium	E_faecium_342/all_reads/ERR987503_1.fastq.gz	E_faecium_342/all_reads/ERR987503_2.fastq.gz
ERR987504	E_faecium	E_faecium_342/all_reads/ERR987504_1.fastq.gz	E_faecium_342/all_reads/ERR987504_2.fastq.gz
ERR987508	E_faecium	E_faecium_342/all_reads/ERR987508_1.fastq.gz	E_faecium_342/all_reads/ERR987508_2.fastq.gz
ERR987509	E_faecium	E_faecium_342/all_reads/ERR987509_1.fastq.gz	E_faecium_342/all_reads/ERR987509_2.fastq.gz
ERR987558	E_faecium	E_faecium_342/all_reads/ERR987558_1.fastq.gz	E_faecium_342/all_reads/ERR987558_2.fastq.gz
ERR987570	E_faecium	E_faecium_342/all_reads/ERR987570_1.fastq.gz	E_faecium_342/all_reads/ERR987570_2.fastq.gz
ERR987578	E_faecium	E_faecium_342/all_reads/ERR987578_1.fastq.gz	E_faecium_342/all_reads/ERR987578_2.fastq.gz
ERR987580	E_faecium	E_faecium_342/all_reads/ERR987580_1.fastq.gz	E_faecium_342/all_reads/ERR987580_2.fastq.gz
ERR987581	E_faecium	E_faecium_342/all_reads/ERR987581_1.fastq.gz	E_faecium_342/all_reads/ERR987581_2.fastq.gz
ERR987582	E_faecium	E_faecium_342/all_reads/ERR987582_1.fastq.gz	E_faecium_342/all_reads/ERR987582_2.fastq.gz
ERR987588	E_faecium	E_faecium_342/all_reads/ERR987588_1.fastq.gz	E_faecium_342/all_reads/ERR987588_2.fastq.gz
ERR987590	E_faecium	E_faecium_342/all_reads/ERR987590_1.fastq.gz	E_faecium_342/all_reads/ERR987590_2.fastq.gz
ERR987594	E_faecium	E_faecium_342/all_reads/ERR987594_1.fastq.gz	E_faecium_342/all_reads/ERR987594_2.fastq.gz
ERR987598	E_faecium	E_faecium_342/all_reads/ERR987598_1.fastq.gz	E_faecium_342/all_reads/ERR987598_2.fastq.gz
ERR987614	E_faecium	E_faecium_342/all_reads/ERR987614_1.fastq.gz	E_faecium_342/all_reads/ERR987614_2.fastq.gz
ERR987615	E_faecium	E_faecium_342/all_reads/ERR987615_1.fastq.gz	E_faecium_342/all_reads/ERR987615_2.fastq.gz
ERR987617	E_faecium	E_faecium_342/all_reads/ERR987617_1.fastq.gz	E_faecium_342/all_reads/ERR987617_2.fastq.gz
ERR987619	E_faecium	E_faecium_342/all_reads/ERR987619_1.fastq.gz	E_faecium_342/all_reads/ERR987619_2.fastq.gz
ERR987624	E_faecium	E_faecium_342/all_reads/ERR987624_1.fastq.gz	E_faecium_342/all_reads/ERR987624_2.fastq.gz
ERR987625	E_faecium	E_faecium_342/all_reads/ERR987625_1.fastq.gz	E_faecium_342/all_reads/ERR987625_2.fastq.gz
ERR987626	E_faecium	E_faecium_342/all_reads/ERR987626_1.fastq.gz	E_faecium_342/all_reads/ERR987626_2.fastq.gz
ERR987627	E_faecium	E_faecium_342/all_reads/ERR987627_1.fastq.gz	E_faecium_342/all_reads/ERR987627_2.fastq.gz
ERR987629	E_faecium	E_faecium_342/all_reads/ERR987629_1.fastq.gz	E_faecium_342/all_reads/ERR987629_2.fastq.gz
ERR987631	E_faecium	E_faecium_342/all_reads/ERR987631_1.fastq.gz	E_faecium_342/all_reads/ERR987631_2.fastq.gz
ERR987634	E_faecium	E_faecium_342/all_reads/ERR987634_1.fastq.gz	E_faecium_342/all_reads/ERR987634_2.fastq.gz
ERR987635	E_faecium	E_faecium_342/all_reads/ERR987635_1.fastq.gz	E_faecium_342/all_reads/ERR987635_2.fastq.gz
ERR987636	E_faecium	E_faecium_342/all_reads/ERR987636_1.fastq.gz	E_faecium_342/all_reads/ERR987636_2.fastq.gz
ERR987638	E_faecium	E_faecium_342/all_reads/ERR987638_1.fastq.gz	E_faecium_342/all_reads/ERR987638_2.fastq.gz
ERR987639	E_faecium	E_faecium_342/all_reads/ERR987639_1.fastq.gz	E_faecium_342/all_reads/ERR987639_2.fastq.gz
ERR987640	E_faecium	E_faecium_342/all_reads/ERR987640_1.fastq.gz	E_faecium_342/all_reads/ERR987640_2.fastq.gz
ERR987641	E_faecium	E_faecium_342/all_reads/ERR987641_1.fastq.gz	E_faecium_342/all_reads/ERR987641_2.fastq.gz
ERR987642	E_faecium	E_faecium_342/all_reads/ERR987642_1.fastq.gz	E_faecium_342/all_reads/ERR987642_2.fastq.gz
ERR987643	E_faecium	E_faecium_342/all_reads/ERR987643_1.fastq.gz	E_faecium_342/all_reads/ERR987643_2.fastq.gz
ERR987644	E_faecium	E_faecium_342/all_reads/ERR987644_1.fastq.gz	E_faecium_342/all_reads/ERR987644_2.fastq.gz
ERR987645	E_faecium	E_faecium_342/all_reads/ERR987645_1.fastq.gz	E_faecium_342/all_reads/ERR987645_2.fastq.gz
ERR987646	E_faecium	E_faecium_342/all_reads/ERR987646_1.fastq.gz	E_faecium_342/all_reads/ERR987646_2.fastq.gz
ERR987647	E_faecium	E_faecium_342/all_reads/ERR987647_1.fastq.gz	E_faecium_342/all_reads/ERR987647_2.fastq.gz
ERR987650	E_faecium	E_faecium_342/all_reads/ERR987650_1.fastq.gz	E_faecium_342/all_reads/ERR987650_2.fastq.gz
ERR987652	E_faecium	E_faecium_342/all_reads/ERR987652_1.fastq.gz	E_faecium_342/all_reads/ERR987652_2.fastq.gz
ES-A-FC201-08JUN15-0493A	E_faecium	E_faecium_342/all_reads/ES-A-FC201-08JUN15-0493A_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC201-08JUN15-0493A_2.fastq.gz
ES-A-FC303-09DEC14-0278B	E_faecium	E_faecium_342/all_reads/ES-A-FC303-09DEC14-0278B_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC303-09DEC14-0278B_2.fastq.gz
ES-A-FC303-20OCT14-0206C	E_faecium	E_faecium_342/all_reads/ES-A-FC303-20OCT14-0206C_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC303-20OCT14-0206C_2.fastq.gz
ES-A-FC304-08JUN15-0497C	E_faecium	E_faecium_342/all_reads/ES-A-FC304-08JUN15-0497C_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC304-08JUN15-0497C_2.fastq.gz
ES-A-FC307-09DEC14-0280B	E_faecium	E_faecium_342/all_reads/ES-A-FC307-09DEC14-0280B_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC307-09DEC14-0280B_2.fastq.gz
ES-A-FC403-11AUG14-0142B	E_faecium	E_faecium_342/all_reads/ES-A-FC403-11AUG14-0142B_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC403-11AUG14-0142B_2.fastq.gz
ES-A-FC504-20OCT14-0213A	E_faecium	E_faecium_342/all_reads/ES-A-FC504-20OCT14-0213A_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC504-20OCT14-0213A_2.fastq.gz
ES-A-FC504-20OCT14-0213C	E_faecium	E_faecium_342/all_reads/ES-A-FC504-20OCT14-0213C_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC504-20OCT14-0213C_2.fastq.gz
ES-A-FC506-09DEC14-0286C	E_faecium	E_faecium_342/all_reads/ES-A-FC506-09DEC14-0286C_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC506-09DEC14-0286C_2.fastq.gz
ES-A-FC604-23FEB16-0811C	E_faecium	E_faecium_342/all_reads/ES-A-FC604-23FEB16-0811C_1.fastq.gz	E_faecium_342/all_reads/ES-A-FC604-23FEB16-0811C_2.fastq.gz
ES-C-ST001-01FEB16-0145I	E_faecium	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145I_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145I_2.fastq.gz
ES-C-ST001-01FEB16-0145J	E_faecium	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145J_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145J_2.fastq.gz
ES-C-ST001-01FEB16-0145K	E_faecium	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145K_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-01FEB16-0145K_2.fastq.gz
ES-C-ST001-04JUL16-0154I	E_faecium	E_faecium_342/all_reads/ES-C-ST001-04JUL16-0154I_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-04JUL16-0154I_2.fastq.gz
ES-C-ST001-05OCT15-0134A	E_faecium	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134A_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134A_2.fastq.gz
ES-C-ST001-05OCT15-0134B	E_faecium	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134B_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134B_2.fastq.gz
ES-C-ST001-05OCT15-0134C	E_faecium	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134C_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134C_2.fastq.gz
ES-C-ST001-05OCT15-0134E	E_faecium	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134E_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134E_2.fastq.gz
ES-C-ST001-05OCT15-0134L	E_faecium	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134L_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-05OCT15-0134L_2.fastq.gz
ES-C-ST001-07DEC15-0141E	E_faecium	E_faecium_342/all_reads/ES-C-ST001-07DEC15-0141E_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-07DEC15-0141E_2.fastq.gz
ES-C-ST001-15JUN15-0096K	E_faecium	E_faecium_342/all_reads/ES-C-ST001-15JUN15-0096K_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-15JUN15-0096K_2.fastq.gz
ES-C-ST001-25AUG14-0039D	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG14-0039D_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG14-0039D_2.fastq.gz
ES-C-ST001-25AUG14-0039E	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG14-0039E_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG14-0039E_2.fastq.gz
ES-C-ST001-25AUG15-0117B	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117B_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117B_2.fastq.gz
ES-C-ST001-25AUG15-0117D	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117D_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117D_2.fastq.gz
ES-C-ST001-25AUG15-0117E	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117E_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117E_2.fastq.gz
ES-C-ST001-25AUG15-0117I	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117I_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117I_2.fastq.gz
ES-C-ST001-25AUG15-0117M	E_faecium	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117M_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-25AUG15-0117M_2.fastq.gz
ES-C-ST001-27APR15-0081L	E_faecium	E_faecium_342/all_reads/ES-C-ST001-27APR15-0081L_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST001-27APR15-0081L_2.fastq.gz
ES-C-ST002-01FEB16-0146C	E_faecium	E_faecium_342/all_reads/ES-C-ST002-01FEB16-0146C_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-01FEB16-0146C_2.fastq.gz
ES-C-ST002-01FEB16-0146D	E_faecium	E_faecium_342/all_reads/ES-C-ST002-01FEB16-0146D_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-01FEB16-0146D_2.fastq.gz
ES-C-ST002-05OCT15-0135A	E_faecium	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135A_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135A_2.fastq.gz
ES-C-ST002-05OCT15-0135B	E_faecium	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135B_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135B_2.fastq.gz
ES-C-ST002-05OCT15-0135C	E_faecium	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135C_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-05OCT15-0135C_2.fastq.gz
ES-C-ST002-07DEC15-0142D	E_faecium	E_faecium_342/all_reads/ES-C-ST002-07DEC15-0142D_1.fastq.gz	E_faecium_342/all_reads/ES-C-ST002-07DEC15-0142D_2.fastq.gz
ES-M-ST001-03MAR15-0067A	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAR15-0067A_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAR15-0067A_2.fastq.gz
ES-M-ST001-03MAY16-0152A	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152A_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152A_2.fastq.gz
ES-M-ST001-03MAY16-0152E	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152E_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152E_2.fastq.gz
ES-M-ST001-03MAY16-0152J	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152J_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152J_2.fastq.gz
ES-M-ST001-03MAY16-0152L	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152L_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152L_2.fastq.gz
ES-M-ST001-03MAY16-0152M	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152M_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03MAY16-0152M_2.fastq.gz
ES-M-ST001-03NOV15-0137A	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03NOV15-0137A_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03NOV15-0137A_2.fastq.gz
ES-M-ST001-03NOV15-0137E	E_faecium	E_faecium_342/all_reads/ES-M-ST001-03NOV15-0137E_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-03NOV15-0137E_2.fastq.gz
ES-M-ST001-08MAR16-0147B	E_faecium	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147B_1.fastq.gz	E_faecium_342/all_reads/ES-M-ST001-08MAR16-0147B_2.fastq.gz
